day,month,year,hour,minute,place
21,07,14,17,08,חצור אשדוד
21,07,14,17,08,כנות
21,07,14,17,08,בית אלעזרי
21,07,14,17,08,בית חלקיה
21,07,14,17,08,בני ראם
21,07,14,17,08,ברורים
21,07,14,17,08,גדרה
21,07,14,17,08,גני טל
21,07,14,17,08,חפץ חיים
21,07,14,17,08,יד בנימין
21,07,14,17,08,קדרון
21,07,14,17,08,רבדים
21,07,14,17,08,אביגדור
21,07,14,17,08,אורות
21,07,14,17,08,צפרירים
21,07,14,17,08,שדות מיכה
21,07,14,17,08,שריגים
21,07,14,17,08,תירוש
21,07,14,17,08,זכריה
21,07,14,17,08,כפר זוהרים
21,07,14,17,08,לוזית
21,07,14,17,08,נחושה
21,07,14,17,08,עגור
21,07,14,17,08,גבעת ישעיהו
21,07,14,17,08,גפן
21,07,14,17,08,נווה מבטח
21,07,14,17,08,כנות
21,07,14,17,08,גן יבנה
21,07,14,17,08,חצב
21,07,14,17,08,חצור אשדוד
21,07,14,17,08,בית אלעזרי
21,07,14,17,08,בית חלקיה
21,07,14,17,08,בני ראם
21,07,14,17,08,ברורים
21,07,14,17,08,גדרה
21,07,14,17,08,גני טל
21,07,14,17,08,חפץ חיים
21,07,14,17,08,יד בנימין
21,07,14,17,08,קדרון
21,07,14,17,08,רבדים
21,07,14,17,08,ביצרון
21,07,14,17,08,בני עי"ש
21,07,14,17,08,גן הדרום
21,07,14,16,59,באר גנים
21,07,14,16,59,א.ת אשקלון
21,07,14,16,59,בית שיקמה
21,07,14,16,59,בת הדר
21,07,14,16,59,גיאה
21,07,14,16,59,מבקיעים
21,07,14,16,59,תלמי יפה
21,07,14,16,59,אשקלון
21,07,14,16,59,בית שיקמה
21,07,14,16,59,בת הדר
21,07,14,16,59,גיאה
21,07,14,16,59,מבקיעים
21,07,14,16,59,תלמי יפה
21,07,14,16,59,אשקלון
21,07,14,16,59,באר גנים
21,07,14,16,59,זיקים
21,07,14,16,59,כרמיה
21,07,14,16,59,א.ת אשקלון
21,07,14,16,59,כרמיה
21,07,14,16,59,זיקים
21,07,14,15,16,נחל עוז
21,07,14,15,16,עלומים
21,07,14,14,09,כפר עזה
21,07,14,14,09,סעד
21,07,14,14,05,אשקלון
21,07,14,14,05,באר גנים
21,07,14,14,05,זיקים
21,07,14,14,05,כרמיה
21,07,14,14,05,א.ת אשקלון
21,07,14,13,50,כרם שלום
21,07,14,13,45,כרם שלום
21,07,14,13,34,נחל עוז
21,07,14,13,34,עלומים
21,07,14,13,26,עלומים
21,07,14,13,26,נחל עוז
21,07,14,13,25,נחל עוז
21,07,14,13,25,עלומים
21,07,14,13,18,אשקלון
21,07,14,13,18,באר גנים
21,07,14,13,18,א.ת אשקלון
21,07,14,13,17,באר גנים
21,07,14,13,17,אשקלון
21,07,14,13,17,בית שיקמה
21,07,14,13,17,בת הדר
21,07,14,13,17,גיאה
21,07,14,13,17,מבקיעים
21,07,14,13,17,תלמי יפה
21,07,14,13,17,באר גנים
21,07,14,13,17,יד מרדכי
21,07,14,13,17,נתיב העשרה
21,07,14,13,17,א.ת אשקלון
21,07,14,13,17,אשקלון
21,07,14,13,17,באר גנים
21,07,14,13,17,זיקים
21,07,14,13,17,כרמיה
21,07,14,13,17,יד מרדכי
21,07,14,13,17,נתיב העשרה
21,07,14,13,17,א.ת אשקלון
21,07,14,13,17,בית שיקמה
21,07,14,13,17,בת הדר
21,07,14,13,17,גיאה
21,07,14,13,17,מבקיעים
21,07,14,13,17,תלמי יפה
21,07,14,13,17,אשקלון
21,07,14,13,09,בית עזרא
21,07,14,13,09,גבעתי
21,07,14,13,09,עזר
21,07,14,13,09,עזריקם
21,07,14,13,09,שדה עוזיהו
21,07,14,13,09,שתולים
21,07,14,13,09,ניצן
21,07,14,13,09,ניצן ב'
21,07,14,13,09,ניצנים
21,07,14,13,09,אשדוד
21,07,14,13,09,בני דרום
21,07,14,13,09,נווה הרצוג
21,07,14,13,09,ניר גלים
21,07,14,13,09,עד הלום
21,07,14,13,09,אמונים
21,07,14,12,59,זיקים
21,07,14,12,59,כרמיה
21,07,14,12,50,כפר עזה
21,07,14,12,50,סעד
21,07,14,11,41,אירוס
21,07,14,11,41,גבעת ברנר
21,07,14,11,41,גיבתון
21,07,14,11,41,גן שלמה
21,07,14,11,41,נצר סרני
21,07,14,11,41,רחובות
21,07,14,11,41,בית חנן
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,גנות
21,07,14,11,41,זיתן
21,07,14,11,41,חמד
21,07,14,11,41,יגל
21,07,14,11,41,כפר חב"ד
21,07,14,11,41,כפר טרומן
21,07,14,11,41,משמר השבעה
21,07,14,11,41,צפריה
21,07,14,11,41,בית נחמיה
21,07,14,11,41,בית עריף
21,07,14,11,41,ברקת
21,07,14,11,41,חדיד
21,07,14,11,41,טירת יהודה
21,07,14,11,41,מרכז שוהם
21,07,14,11,41,שוהם
21,07,14,11,41,נצר סרני
21,07,14,11,41,רחובות
21,07,14,11,41,באר יעקב
21,07,14,11,41,ישרש
21,07,14,11,41,מצליח
21,07,14,11,41,צריפין
21,07,14,11,41,רמלה
21,07,14,11,41,אחיסמך
21,07,14,11,41,בן שמן
21,07,14,11,41,בן שמן כפר נוער
21,07,14,11,41,גינתון
21,07,14,11,41,כרם בן שמן
21,07,14,11,41,לוד
21,07,14,11,41,ניר צבי
21,07,14,11,41,גאליה
21,07,14,11,41,יבנה
21,07,14,11,41,כפר הנגיד
21,07,14,11,41,בית חנן
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,אחיעזר
21,07,14,11,41,בית דגן
21,07,14,11,41,אור יהודה
21,07,14,11,41,גני תקווה
21,07,14,11,41,יהוד מונוסון
21,07,14,11,41,כפר אז"ר
21,07,14,11,41,מעש
21,07,14,11,41,נווה אפעל
21,07,14,11,41,סביון
21,07,14,11,41,קרית אונו
21,07,14,11,41,רמת אפעל
21,07,14,11,41,אירוס
21,07,14,11,41,גבעת ברנר
21,07,14,11,41,גיבתון
21,07,14,11,41,גן שלמה
21,07,14,11,41,תל אביב יפו
21,07,14,11,41,אזור
21,07,14,11,41,בת ים
21,07,14,11,41,חולון
21,07,14,11,41,מקווה ישראל
21,07,14,11,41,בני ברק
21,07,14,11,41,גבעת שמואל
21,07,14,11,41,גבעתיים
21,07,14,11,41,חוות שלם
21,07,14,11,41,פתח תקווה
21,07,14,11,41,רמת גן
21,07,14,11,41,טירת יהודה
21,07,14,11,41,מרכז שוהם
21,07,14,11,41,שוהם
21,07,14,11,41,זיקים
21,07,14,11,41,כרמיה
21,07,14,11,41,רחובות
21,07,14,11,41,באר יעקב
21,07,14,11,41,ישרש
21,07,14,11,41,מצליח
21,07,14,11,41,צריפין
21,07,14,11,41,רמלה
21,07,14,11,41,אחיסמך
21,07,14,11,41,בן שמן
21,07,14,11,41,בן שמן כפר נוער
21,07,14,11,41,גינתון
21,07,14,11,41,כרם בן שמן
21,07,14,11,41,לוד
21,07,14,11,41,ניר צבי
21,07,14,11,41,גאליה
21,07,14,11,41,יבנה
21,07,14,11,41,כפר הנגיד
21,07,14,11,41,בית חנן
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,אחיעזר
21,07,14,11,41,בית דגן
21,07,14,11,41,גנות
21,07,14,11,41,זיתן
21,07,14,11,41,חמד
21,07,14,11,41,יגל
21,07,14,11,41,כפר חב"ד
21,07,14,11,41,כפר טרומן
21,07,14,11,41,משמר השבעה
21,07,14,11,41,צפריה
21,07,14,11,41,בית נחמיה
21,07,14,11,41,בית עריף
21,07,14,11,41,ברקת
21,07,14,11,41,חדיד
21,07,14,11,41,אזור
21,07,14,11,41,בת ים
21,07,14,11,41,חולון
21,07,14,11,41,מקווה ישראל
21,07,14,11,41,בני ברק
21,07,14,11,41,גבעת שמואל
21,07,14,11,41,גבעתיים
21,07,14,11,41,חוות שלם
21,07,14,11,41,פתח תקווה
21,07,14,11,41,רמת גן
21,07,14,11,41,אור יהודה
21,07,14,11,41,גני תקווה
21,07,14,11,41,יהוד מונוסון
21,07,14,11,41,כפר אז"ר
21,07,14,11,41,מעש
21,07,14,11,41,נווה אפעל
21,07,14,11,41,סביון
21,07,14,11,41,קרית אונו
21,07,14,11,41,רמת אפעל
21,07,14,11,41,אירוס
21,07,14,11,41,גבעת ברנר
21,07,14,11,41,גיבתון
21,07,14,11,41,גן שלמה
21,07,14,11,41,נצר סרני
21,07,14,11,41,תל אביב יפו
21,07,14,11,41,גנות
21,07,14,11,41,זיתן
21,07,14,11,41,חמד
21,07,14,11,41,יגל
21,07,14,11,41,כפר חב"ד
21,07,14,11,41,כפר טרומן
21,07,14,11,41,משמר השבעה
21,07,14,11,41,צפריה
21,07,14,11,41,בית נחמיה
21,07,14,11,41,בית עריף
21,07,14,11,41,ברקת
21,07,14,11,41,חדיד
21,07,14,11,41,טירת יהודה
21,07,14,11,41,מרכז שוהם
21,07,14,11,41,שוהם
21,07,14,11,41,א.ת אשקלון
21,07,14,11,41,גבעת ברנר
21,07,14,11,41,גיבתון
21,07,14,11,41,גן שלמה
21,07,14,11,41,נצר סרני
21,07,14,11,41,רחובות
21,07,14,11,41,באר יעקב
21,07,14,11,41,ישרש
21,07,14,11,41,מצליח
21,07,14,11,41,צריפין
21,07,14,11,41,רמלה
21,07,14,11,41,אחיסמך
21,07,14,11,41,בן שמן
21,07,14,11,41,בן שמן כפר נוער
21,07,14,11,41,גינתון
21,07,14,11,41,כרם בן שמן
21,07,14,11,41,לוד
21,07,14,11,41,ניר צבי
21,07,14,11,41,גאליה
21,07,14,11,41,יבנה
21,07,14,11,41,כפר הנגיד
21,07,14,11,41,בית חנן
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,אחיעזר
21,07,14,11,41,בית דגן
21,07,14,11,41,תל אביב יפו
21,07,14,11,41,גן שורק
21,07,14,11,41,נטעים
21,07,14,11,41,פלמחים
21,07,14,11,41,ראשון לציון
21,07,14,11,41,אזור
21,07,14,11,41,בת ים
21,07,14,11,41,חולון
21,07,14,11,41,מקווה ישראל
21,07,14,11,41,בני ברק
21,07,14,11,41,גבעת שמואל
21,07,14,11,41,גבעתיים
21,07,14,11,41,חוות שלם
21,07,14,11,41,פתח תקווה
21,07,14,11,41,רמת גן
21,07,14,11,41,אור יהודה
21,07,14,11,41,גני תקווה
21,07,14,11,41,יהוד מונוסון
21,07,14,11,41,כפר אז"ר
21,07,14,11,41,מעש
21,07,14,11,41,נווה אפעל
21,07,14,11,41,סביון
21,07,14,11,41,קרית אונו
21,07,14,11,41,רמת אפעל
21,07,14,11,41,אירוס
21,07,14,11,41,לוד
21,07,14,11,41,ניר צבי
21,07,14,11,41,גאליה
21,07,14,11,41,יבנה
21,07,14,11,41,כפר הנגיד
21,07,14,11,41,בית חנן
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,אחיעזר
21,07,14,11,41,בית דגן
21,07,14,11,41,גנות
21,07,14,11,41,זיתן
21,07,14,11,41,חמד
21,07,14,11,41,יגל
21,07,14,11,41,כפר חב"ד
21,07,14,11,41,כפר טרומן
21,07,14,11,41,משמר השבעה
21,07,14,11,41,צפריה
21,07,14,11,41,בית נחמיה
21,07,14,11,41,בית עריף
21,07,14,11,41,ברקת
21,07,14,11,41,חדיד
21,07,14,11,41,טירת יהודה
21,07,14,11,41,מרכז שוהם
21,07,14,11,41,שוהם
21,07,14,11,41,א.ת אשקלון
21,07,14,11,41,גבעות עדן
21,07,14,11,41,גבעת שמש
21,07,14,11,41,גיזו
21,07,14,11,41,דייר ראפאת
21,07,14,11,41,הראל
21,07,14,11,41,זנוח
21,07,14,11,41,ח'ראס
21,07,14,11,41,טל שחר
21,07,14,11,41,ישעי
21,07,14,11,41,כפר אוריה
21,07,14,11,41,מחסיה
21,07,14,11,41,מנזר לטרון
21,07,14,11,41,מסילת ציון
21,07,14,11,41,נובא
21,07,14,11,41,נווה מיכאל
21,07,14,11,41,נווה שלום
21,07,14,11,41,נחם
21,07,14,11,41,נחשון
21,07,14,11,41,נתיב הל"ה
21,07,14,11,41,פארק צרעה
21,07,14,11,41,צלפון
21,07,14,11,41,צרעה
21,07,14,11,41,רוגלית
21,07,14,11,41,תלם
21,07,14,11,41,תעוז
21,07,14,11,41,תרום
21,07,14,11,41,תרקומיא
21,07,14,11,41,באר יעקב
21,07,14,11,41,ישרש
21,07,14,11,41,מצליח
21,07,14,11,41,צריפין
21,07,14,11,41,רמלה
21,07,14,11,41,אחיסמך
21,07,14,11,41,בן שמן
21,07,14,11,41,בן שמן כפר נוער
21,07,14,11,41,גינתון
21,07,14,11,41,כרם בן שמן
21,07,14,11,41,ראשון לציון
21,07,14,11,41,אזור
21,07,14,11,41,בת ים
21,07,14,11,41,חולון
21,07,14,11,41,מקווה ישראל
21,07,14,11,41,בני ברק
21,07,14,11,41,גבעת שמואל
21,07,14,11,41,גבעתיים
21,07,14,11,41,חוות שלם
21,07,14,11,41,פתח תקווה
21,07,14,11,41,רמת גן
21,07,14,11,41,אור יהודה
21,07,14,11,41,גני תקווה
21,07,14,11,41,יהוד מונוסון
21,07,14,11,41,כפר אז"ר
21,07,14,11,41,מעש
21,07,14,11,41,נווה אפעל
21,07,14,11,41,סביון
21,07,14,11,41,קרית אונו
21,07,14,11,41,רמת אפעל
21,07,14,11,41,אירוס
21,07,14,11,41,גבעת ברנר
21,07,14,11,41,גיבתון
21,07,14,11,41,גן שלמה
21,07,14,11,41,נצר סרני
21,07,14,11,41,רחובות
21,07,14,11,41,א דיר במערב הר חברון
21,07,14,11,41,אביעזר
21,07,14,11,41,אדרת
21,07,14,11,41,אום עלאס
21,07,14,11,41,אל קילא
21,07,14,11,41,אשתאול
21,07,14,11,41,בית אולא
21,07,14,11,41,בית ג'מאל
21,07,14,11,41,בית שמש
21,07,14,11,41,בקוע
21,07,14,11,41,תל אביב יפו
21,07,14,11,41,גן שורק
21,07,14,11,41,נטעים
21,07,14,11,41,פלמחים
21,07,14,11,41,אחיסמך
21,07,14,11,41,בן שמן
21,07,14,11,41,בן שמן כפר נוער
21,07,14,11,41,גינתון
21,07,14,11,41,כרם בן שמן
21,07,14,11,41,לוד
21,07,14,11,41,ניר צבי
21,07,14,11,41,גאליה
21,07,14,11,41,יבנה
21,07,14,11,41,כפר הנגיד
21,07,14,11,41,בית חנן
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,אחיעזר
21,07,14,11,41,בית דגן
21,07,14,11,41,גנות
21,07,14,11,41,זיתן
21,07,14,11,41,חמד
21,07,14,11,41,יגל
21,07,14,11,41,כפר חב"ד
21,07,14,11,41,כפר טרומן
21,07,14,11,41,משמר השבעה
21,07,14,11,41,צפריה
21,07,14,11,41,בית נחמיה
21,07,14,11,41,בית עריף
21,07,14,11,41,ברקת
21,07,14,11,41,חדיד
21,07,14,11,41,טירת יהודה
21,07,14,11,41,מרכז שוהם
21,07,14,11,41,שוהם
21,07,14,11,41,זיקים
21,07,14,11,41,כרמיה
21,07,14,11,41,א.ת אשקלון
21,07,14,11,41,נחשון
21,07,14,11,41,נתיב הל"ה
21,07,14,11,41,פארק צרעה
21,07,14,11,41,צלפון
21,07,14,11,41,צרעה
21,07,14,11,41,רוגלית
21,07,14,11,41,תלם
21,07,14,11,41,תעוז
21,07,14,11,41,תרום
21,07,14,11,41,תרקומיא
21,07,14,11,41,באר יעקב
21,07,14,11,41,ישרש
21,07,14,11,41,מצליח
21,07,14,11,41,צריפין
21,07,14,11,41,רמלה
21,07,14,11,41,אירוס
21,07,14,11,41,גבעת ברנר
21,07,14,11,41,גיבתון
21,07,14,11,41,גן שלמה
21,07,14,11,41,נצר סרני
21,07,14,11,41,רחובות
21,07,14,11,41,א דיר במערב הר חברון
21,07,14,11,41,אביעזר
21,07,14,11,41,אדרת
21,07,14,11,41,אום עלאס
21,07,14,11,41,אל קילא
21,07,14,11,41,אשתאול
21,07,14,11,41,בית אולא
21,07,14,11,41,בית ג'מאל
21,07,14,11,41,בית שמש
21,07,14,11,41,בקוע
21,07,14,11,41,גבעות עדן
21,07,14,11,41,גבעת שמש
21,07,14,11,41,גיזו
21,07,14,11,41,דייר ראפאת
21,07,14,11,41,הראל
21,07,14,11,41,זנוח
21,07,14,11,41,ח'ראס
21,07,14,11,41,טל שחר
21,07,14,11,41,ישעי
21,07,14,11,41,כפר אוריה
21,07,14,11,41,מחסיה
21,07,14,11,41,מנזר לטרון
21,07,14,11,41,מסילת ציון
21,07,14,11,41,נובא
21,07,14,11,41,נווה מיכאל
21,07,14,11,41,נווה שלום
21,07,14,11,41,נחם
21,07,14,11,41,תל אביב יפו
21,07,14,11,41,גן שורק
21,07,14,11,41,נטעים
21,07,14,11,41,פלמחים
21,07,14,11,41,ראשון לציון
21,07,14,11,41,אזור
21,07,14,11,41,בת ים
21,07,14,11,41,חולון
21,07,14,11,41,מקווה ישראל
21,07,14,11,41,בני ברק
21,07,14,11,41,גבעת שמואל
21,07,14,11,41,גבעתיים
21,07,14,11,41,חוות שלם
21,07,14,11,41,פתח תקווה
21,07,14,11,41,רמת גן
21,07,14,11,41,אור יהודה
21,07,14,11,41,גני תקווה
21,07,14,11,41,יהוד מונוסון
21,07,14,11,41,כפר אז"ר
21,07,14,11,41,מעש
21,07,14,11,41,נווה אפעל
21,07,14,11,41,סביון
21,07,14,11,41,קרית אונו
21,07,14,11,41,רמת אפעל
21,07,14,11,41,בית עובד
21,07,14,11,41,נס ציונה
21,07,14,11,41,עיינות
21,07,14,11,41,אחיעזר
21,07,14,11,41,בית דגן
21,07,14,11,41,גנות
21,07,14,11,41,זיתן
21,07,14,11,41,חמד
21,07,14,11,41,יגל
21,07,14,11,41,כפר חב"ד
21,07,14,11,41,כפר טרומן
21,07,14,11,41,משמר השבעה
21,07,14,11,41,צפריה
21,07,14,11,41,בית נחמיה
21,07,14,11,41,בית עריף
21,07,14,11,41,ברקת
21,07,14,11,41,חדיד
21,07,14,11,41,טירת יהודה
21,07,14,11,41,מרכז שוהם
21,07,14,11,41,שוהם
21,07,14,11,40,צרעה
21,07,14,11,40,רוגלית
21,07,14,11,40,תלם
21,07,14,11,40,תעוז
21,07,14,11,40,תרום
21,07,14,11,40,תרקומיא
21,07,14,11,40,באר יעקב
21,07,14,11,40,ישרש
21,07,14,11,40,מצליח
21,07,14,11,40,צריפין
21,07,14,11,40,רמלה
21,07,14,11,40,אחיסמך
21,07,14,11,40,בן שמן
21,07,14,11,40,בן שמן כפר נוער
21,07,14,11,40,גינתון
21,07,14,11,40,כרם בן שמן
21,07,14,11,40,לוד
21,07,14,11,40,ניר צבי
21,07,14,11,40,גאליה
21,07,14,11,40,יבנה
21,07,14,11,40,כפר הנגיד
21,07,14,11,40,בית חנן
21,07,14,11,40,כפר אוריה
21,07,14,11,40,מחסיה
21,07,14,11,40,מנזר לטרון
21,07,14,11,40,מסילת ציון
21,07,14,11,40,נובא
21,07,14,11,40,נווה מיכאל
21,07,14,11,40,נווה שלום
21,07,14,11,40,נחם
21,07,14,11,40,נחשון
21,07,14,11,40,נתיב הל"ה
21,07,14,11,40,פארק צרעה
21,07,14,11,40,צלפון
21,07,14,11,40,גני תקווה
21,07,14,11,40,יהוד מונוסון
21,07,14,11,40,כפר אז"ר
21,07,14,11,40,מעש
21,07,14,11,40,נווה אפעל
21,07,14,11,40,סביון
21,07,14,11,40,קרית אונו
21,07,14,11,40,רמת אפעל
21,07,14,11,40,אירוס
21,07,14,11,40,גבעת ברנר
21,07,14,11,40,גיבתון
21,07,14,11,40,גן שלמה
21,07,14,11,40,נצר סרני
21,07,14,11,40,רחובות
21,07,14,11,40,א דיר במערב הר חברון
21,07,14,11,40,אביעזר
21,07,14,11,40,אדרת
21,07,14,11,40,אום עלאס
21,07,14,11,40,אל קילא
21,07,14,11,40,אשתאול
21,07,14,11,40,בית אולא
21,07,14,11,40,בית ג'מאל
21,07,14,11,40,בית שמש
21,07,14,11,40,בקוע
21,07,14,11,40,גבעות עדן
21,07,14,11,40,גבעת שמש
21,07,14,11,40,גיזו
21,07,14,11,40,דייר ראפאת
21,07,14,11,40,הראל
21,07,14,11,40,זנוח
21,07,14,11,40,ח'ראס
21,07,14,11,40,טל שחר
21,07,14,11,40,ישעי
21,07,14,11,40,תל אביב יפו
21,07,14,11,40,גן שורק
21,07,14,11,40,נטעים
21,07,14,11,40,פלמחים
21,07,14,11,40,ראשון לציון
21,07,14,11,40,אזור
21,07,14,11,40,בת ים
21,07,14,11,40,חולון
21,07,14,11,40,מקווה ישראל
21,07,14,11,40,בני ברק
21,07,14,11,40,גבעת שמואל
21,07,14,11,40,גבעתיים
21,07,14,11,40,חוות שלם
21,07,14,11,40,פתח תקווה
21,07,14,11,40,רמת גן
21,07,14,11,40,אור יהודה
21,07,14,11,40,צריפין
21,07,14,11,40,רמלה
21,07,14,11,40,אחיסמך
21,07,14,11,40,בן שמן
21,07,14,11,40,בן שמן כפר נוער
21,07,14,11,40,גינתון
21,07,14,11,40,כרם בן שמן
21,07,14,11,40,לוד
21,07,14,11,40,ניר צבי
21,07,14,11,40,אחיעזר
21,07,14,11,40,בית דגן
21,07,14,11,40,גנות
21,07,14,11,40,זיתן
21,07,14,11,40,חמד
21,07,14,11,40,יגל
21,07,14,11,40,כפר חב"ד
21,07,14,11,40,כפר טרומן
21,07,14,11,40,משמר השבעה
21,07,14,11,40,צפריה
21,07,14,11,40,בית נחמיה
21,07,14,11,40,בית עריף
21,07,14,11,40,ברקת
21,07,14,11,40,חדיד
21,07,14,11,40,טירת יהודה
21,07,14,11,40,מרכז שוהם
21,07,14,11,40,שוהם
21,07,14,11,40,אום עלאס
21,07,14,11,40,אל קילא
21,07,14,11,40,אשתאול
21,07,14,11,40,בית אולא
21,07,14,11,40,בית ג'מאל
21,07,14,11,40,בית שמש
21,07,14,11,40,בקוע
21,07,14,11,40,גבעות עדן
21,07,14,11,40,גבעת שמש
21,07,14,11,40,גיזו
21,07,14,11,40,דייר ראפאת
21,07,14,11,40,הראל
21,07,14,11,40,זנוח
21,07,14,11,40,ח'ראס
21,07,14,11,40,טל שחר
21,07,14,11,40,ישעי
21,07,14,11,40,כפר אוריה
21,07,14,11,40,מחסיה
21,07,14,11,40,מנזר לטרון
21,07,14,11,40,מסילת ציון
21,07,14,11,40,נובא
21,07,14,11,40,נווה מיכאל
21,07,14,11,40,נווה שלום
21,07,14,11,40,נחם
21,07,14,11,40,נחשון
21,07,14,11,40,נתיב הל"ה
21,07,14,11,40,פארק צרעה
21,07,14,11,40,צלפון
21,07,14,11,40,צרעה
21,07,14,11,40,רוגלית
21,07,14,11,40,תלם
21,07,14,11,40,תעוז
21,07,14,11,40,תרום
21,07,14,11,40,תרקומיא
21,07,14,11,40,באר יעקב
21,07,14,11,40,ישרש
21,07,14,11,40,מצליח
21,07,14,11,40,גבעתיים
21,07,14,11,40,חוות שלם
21,07,14,11,40,פתח תקווה
21,07,14,11,40,רמת גן
21,07,14,11,40,אור יהודה
21,07,14,11,40,גני תקווה
21,07,14,11,40,יהוד מונוסון
21,07,14,11,40,כפר אז"ר
21,07,14,11,40,מעש
21,07,14,11,40,נווה אפעל
21,07,14,11,40,סביון
21,07,14,11,40,קרית אונו
21,07,14,11,40,רמת אפעל
21,07,14,11,40,א דיר במערב הר חברון
21,07,14,11,40,אביעזר
21,07,14,11,40,אדרת
21,07,14,11,40,ראשון לציון
21,07,14,11,40,אזור
21,07,14,11,40,בת ים
21,07,14,11,40,חולון
21,07,14,11,40,מקווה ישראל
21,07,14,11,40,בני ברק
21,07,14,11,40,גבעת שמואל
21,07,14,11,40,גן שורק
21,07,14,11,40,נטעים
21,07,14,11,40,פלמחים
21,07,14,11,40,תל אביב יפו
21,07,14,11,40,כרם בן שמן
21,07,14,11,40,לוד
21,07,14,11,40,ניר צבי
21,07,14,11,40,אחיעזר
21,07,14,11,40,בית דגן
21,07,14,11,40,גנות
21,07,14,11,40,זיתן
21,07,14,11,40,חמד
21,07,14,11,40,יגל
21,07,14,11,40,כפר חב"ד
21,07,14,11,40,כפר טרומן
21,07,14,11,40,משמר השבעה
21,07,14,11,40,צפריה
21,07,14,11,40,בית נחמיה
21,07,14,11,40,בית עריף
21,07,14,11,40,ברקת
21,07,14,11,40,חדיד
21,07,14,11,40,טירת יהודה
21,07,14,11,40,מרכז שוהם
21,07,14,11,40,שוהם
21,07,14,11,40,גבעת ישעיהו
21,07,14,11,40,גפן
21,07,14,11,40,זכריה
21,07,14,11,40,כפר זוהרים
21,07,14,11,40,לוזית
21,07,14,11,40,נחושה
21,07,14,11,40,עגור
21,07,14,11,40,צפרירים
21,07,14,11,40,שדות מיכה
21,07,14,11,40,שריגים
21,07,14,11,40,תירוש
21,07,14,11,40,דייר ראפאת
21,07,14,11,40,הראל
21,07,14,11,40,זנוח
21,07,14,11,40,ח'ראס
21,07,14,11,40,טל שחר
21,07,14,11,40,ישעי
21,07,14,11,40,כפר אוריה
21,07,14,11,40,מחסיה
21,07,14,11,40,מנזר לטרון
21,07,14,11,40,מסילת ציון
21,07,14,11,40,נובא
21,07,14,11,40,נווה מיכאל
21,07,14,11,40,נווה שלום
21,07,14,11,40,נחם
21,07,14,11,40,נחשון
21,07,14,11,40,נתיב הל"ה
21,07,14,11,40,פארק צרעה
21,07,14,11,40,צלפון
21,07,14,11,40,צרעה
21,07,14,11,40,רוגלית
21,07,14,11,40,תלם
21,07,14,11,40,תעוז
21,07,14,11,40,תרום
21,07,14,11,40,תרקומיא
21,07,14,11,40,באר יעקב
21,07,14,11,40,ישרש
21,07,14,11,40,מצליח
21,07,14,11,40,צריפין
21,07,14,11,40,רמלה
21,07,14,11,40,אחיסמך
21,07,14,11,40,בן שמן
21,07,14,11,40,בן שמן כפר נוער
21,07,14,11,40,גינתון
21,07,14,11,40,בת ים
21,07,14,11,40,חולון
21,07,14,11,40,מקווה ישראל
21,07,14,11,40,בני ברק
21,07,14,11,40,גבעת שמואל
21,07,14,11,40,גבעתיים
21,07,14,11,40,חוות שלם
21,07,14,11,40,פתח תקווה
21,07,14,11,40,רמת גן
21,07,14,11,40,אור יהודה
21,07,14,11,40,גני תקווה
21,07,14,11,40,יהוד מונוסון
21,07,14,11,40,כפר אז"ר
21,07,14,11,40,מעש
21,07,14,11,40,נווה אפעל
21,07,14,11,40,סביון
21,07,14,11,40,קרית אונו
21,07,14,11,40,רמת אפעל
21,07,14,11,40,א דיר במערב הר חברון
21,07,14,11,40,אביעזר
21,07,14,11,40,אדרת
21,07,14,11,40,אום עלאס
21,07,14,11,40,אל קילא
21,07,14,11,40,אשתאול
21,07,14,11,40,בית אולא
21,07,14,11,40,בית ג'מאל
21,07,14,11,40,בית שמש
21,07,14,11,40,בקוע
21,07,14,11,40,גבעות עדן
21,07,14,11,40,גבעת שמש
21,07,14,11,40,גיזו
21,07,14,11,40,תל אביב יפו
21,07,14,11,40,גן שורק
21,07,14,11,40,נטעים
21,07,14,11,40,פלמחים
21,07,14,11,40,ראשון לציון
21,07,14,11,40,אזור
21,07,14,11,40,זנוח
21,07,14,11,40,ח'ראס
21,07,14,11,40,טל שחר
21,07,14,11,40,ישעי
21,07,14,11,40,כפר אוריה
21,07,14,11,40,מחסיה
21,07,14,11,40,מנזר לטרון
21,07,14,11,40,מסילת ציון
21,07,14,11,40,נובא
21,07,14,11,40,נווה מיכאל
21,07,14,11,40,נווה שלום
21,07,14,11,40,נחם
21,07,14,11,40,נחשון
21,07,14,11,40,נתיב הל"ה
